year,t,i_d,i_c,i_f,P_emissions,Temp,kd,kc,kf,ks,E_agg,Y_agg,C_agg,SCC
2179,154,0.00027903,0.094084322,0.162928994,10.10625313,2.989699518,0.025222924,1.287405788,2.420652158,0.004089987,550.3947929,2784.449167,2150.271933,3953.908549
2180,155,0.001895067,0.093882648,0.163235116,9.70116469,2.99576327,0.023913795,1.293636552,2.420355725,0.004498003,559.2052439,2844.786073,2194.620703,3991.173184
2181,156,0.001909386,0.094399441,0.164641187,9.944260895,3.001583969,0.024200478,1.299336147,2.420341463,0.004215078,575.1898845,2911.124084,2241.130788,4027.300357
2182,157,2.41E-05,0.095792109,0.165521203,10.19081461,3.007550525,0.024482923,1.305149031,2.421543628,0.00394995,591.6304994,2979.214022,2289.107439,4062.024117
2183,158,0.002001211,0.096139336,0.165298969,9.67819154,3.013665014,0.022966997,1.311816554,2.423435768,0.004560629,600.1723926,3043.644535,2335.973561,4095.213447
2184,159,-0.000134313,0.097253889,0.166888935,9.988206271,3.019471929,0.023400912,1.318396848,2.425025829,0.004273766,618.3614239,3115.627956,2385.612123,4126.935503
2185,160,0.001991218,0.096954566,0.16761298,9.419213904,3.025464853,0.021794307,1.325549469,2.427895435,0.004986255,626.8506644,3182.933328,2433.605102,4156.855105
2186,161,0.002079775,0.0984539,0.168590416,9.755741161,3.031116381,0.022286841,1.332035432,2.431222408,0.00467262,646.1560644,3258.859189,2485.182092,4185.066801
2187,162,-0.000402497,0.099943987,0.170428216,10.12078406,3.036969826,0.02282688,1.339427342,2.43519822,0.004378712,666.597118,3337.009978,2537.210479,4211.186982
2188,163,0.002286033,0.099757032,0.171230813,9.421393706,3.043042296,0.020985332,1.347663834,2.440524988,0.005294457,674.7561955,3409.036481,2587.2963,4235.037401
2189,164,-0.000600057,0.101493594,0.173236336,9.898980584,3.048695132,0.021770007,1.355268576,2.446232974,0.004961436,697.6324615,3492.269462,2641.697907,4256.748987
