year,t,i_d,i_c,i_f,P_emissions,Temp,kd,kc,kf,ks,E_agg,Y_agg,C_agg,SCC,
2161,136,0.000834618,0.060633648,0.151466169,6.690609176,3.148370134,0.020987654,0.864147722,2.281809804,0.003477691,393.2827176,1826.269292,1477.099159,2084.590195,
2162,137,0.000826166,0.060078647,0.152473983,6.612490653,3.152384499,0.020482589,0.866172068,2.279695836,0.00351454,402.4557532,1867.420746,1509.45093,2123.025596,
2163,138,0.000815422,0.059652537,0.153122648,6.538991852,3.156351994,0.020000792,0.867601371,2.278578961,0.003555166,411.6301245,1909.589201,1542.989869,2161.775263,
2164,139,0.000795947,0.060171486,0.152518895,6.469123371,3.160275389,0.01953864,0.86858033,2.278089006,0.003600993,420.8518146,1952.759042,1577.856409,2200.81216,
2165,140,0.000785463,0.060437694,0.152326909,6.399860195,3.164156863,0.01908663,0.869949693,2.277104907,0.003658014,430.4646953,1996.896486,1613.217087,2240.108283,
2166,141,0.000766765,0.057411309,0.156602005,6.333974152,3.167996779,0.018652662,0.871468786,2.276012011,0.003719036,440.3930381,2042.056015,1647.265776,2279.635357,
2167,142,0.00074252,0.060618176,0.151586452,6.268554145,3.171797163,0.018227824,0.870282521,2.278677791,0.003789767,449.328492,2088.446523,1687.906845,2319.36132,
2168,143,0.000721761,0.060513353,0.152381025,6.201623221,3.175558296,0.017806282,0.871937662,2.276851294,0.003873646,459.772241,2135.577511,1724.488774,2359.243845,
2169,144,0.000714844,0.060514373,0.151716772,6.134263717,3.17927927,0.017391135,0.873406448,2.275820088,0.003967345,470.3786882,2183.901908,1764.612819,2399.258014,
2170,145,0.000714594,0.061086551,0.151051566,6.071060885,3.182959828,0.016995131,0.874790789,2.27427363,0.004060186,481.2230692,2233.216037,1804.433889,2439.359274,
2171,146,0.000720677,0.061281401,0.152264094,6.014065389,3.186602465,0.016623404,0.876587331,2.272240917,0.004147369,492.5696492,2283.651634,1842.114894,2479.508834,
2172,147,0.000751318,0.059186117,0.154463223,5.965188805,3.190210904,0.016280431,0.878447264,2.271377758,0.00422464,504.2726574,2335.518603,1883.57707,2519.660362,
2173,148,0.000763301,0.058422968,0.156511008,5.932707889,3.193790017,0.015987581,0.878391335,2.272467173,0.004274776,515.3536878,2388.621361,1923.527818,2559.752293,
2174,149,0.000725735,0.060305348,0.156326236,5.909458209,3.197349642,0.01572406,0.877677699,2.275260656,0.004313063,526.386044,2443.191535,1963.686441,2599.727429,
2175,150,0.000755471,0.062710809,0.150693849,5.877358152,3.200895317,0.015441395,0.878633532,2.277732297,0.004376231,538.5228558,2499.300727,2015.914327,2639.515689,
2176,151,0.000721533,0.059296278,0.158093082,5.860985382,3.204421732,0.015204128,0.881602426,2.275186941,0.004413818,552.1696533,2556.043686,2052.448953,2679.039998,
2177,152,0.000719793,0.061169276,0.153240973,5.836475536,3.207938323,0.01494955,0.881457664,2.279185547,0.004473706,564.3292083,2614.874787,2106.60108,2718.256007,
2178,153,0.000717967,0.060544972,0.155446874,5.815937894,3.211440208,0.014709011,0.882938375,2.278762597,0.004531094,577.741222,2674.391737,2150.633031,2757.057364,
2179,154,0.000678551,0.057613267,0.160526987,5.799166653,3.214929771,0.014481559,0.883794825,2.280271421,0.004586201,591.1259448,2735.603138,2194.531557,2795.389153,
2180,155,0.000628533,0.06363739,0.149395754,5.771648113,3.218409271,0.014231007,0.882061674,2.286068525,0.004666584,603.1677903,2798.606426,2257.765677,2833.15218,
2181,156,0.000584162,0.063261376,0.151989514,5.729418179,3.22187226,0.013948653,0.88562619,2.281907479,0.004778515,618.6980936,2861.846074,2302.850709,2870.237688,
2182,157,0.000506649,0.064329567,0.151831887,5.674924663,3.225309911,0.013641675,0.88866284,2.280241547,0.004916001,634.2162579,2927.001456,2352.682009,2906.594798,
2183,158,0.000476462,0.060897466,0.155493927,5.59498738,3.228714865,0.013279827,0.89243875,2.278536381,0.005102056,650.4561532,2993.766204,2405.519534,2942.101429,
2184,159,0.000417502,0.064937505,0.15475229,5.509345337,3.232071858,0.012911562,0.89304635,2.280099013,0.005298784,664.9522908,3062.08978,2451.17715,2976.64163,
