year,t,i_d,i_c,i_f,P_emissions,Temp,kd,kc,kf,ks,E_agg,Y_agg,C_agg,SCC,
2187,162,-0.001020025,0.107697771,0.253174151,3.108761965,2.308125154,0.007013296,1.484840576,3.573656544,0.009474473,1122.087431,3950.979607,2874.732848,2561.490872,
2188,163,-0.00161043,0.114216253,0.253502637,2.466457044,2.309430834,0.00549406,1.491330389,3.584111685,0.010566288,1147.736829,4043.89822,2912.562747,2573.259941,
2189,164,-0.000169959,0.112674142,0.267229293,1.537230654,2.310466746,0.003380991,1.502994501,3.594243568,0.012080134,1175.64647,4139.489254,2945.772464,2583.528058,
2190,165,0.002891433,0.106384987,0.261072755,1.378790934,2.311112383,0.002994253,1.512683511,3.615526645,0.012329283,1208.980372,4241.658109,3073.129201,2592.195253,
2191,166,-5.65E-05,0.117684134,0.259928724,1.645958341,2.311691475,0.003529345,1.516438792,3.63033103,0.011553771,1242.042557,4344.319894,3104.689063,2599.084134,
2192,167,0.002715192,0.112094304,0.278997907,1.535231761,2.312382777,0.003250382,1.529605979,3.643301248,0.011748169,1280.405707,4450.323,3150.561349,2604.122586,
2193,168,0.002391245,0.116791826,0.270272342,1.92790088,2.313027575,0.004030234,1.537273447,3.671770314,0.01100921,1319.520699,4562.841366,3247.859465,2607.171546,
2194,169,0.00419878,0.116718382,0.282351892,2.481503481,2.313837293,0.005122071,1.548497706,3.691194048,0.01031673,1363.961795,4676.939026,3291.303475,2608.028747,
2195,170,0.00020336,0.121531339,0.277902991,2.966295268,2.314879524,0.006045472,1.559017906,3.719771785,0.009667808,1408.418515,4795.859332,3374.524036,2606.575933,
2196,171,0.002046392,0.124073206,0.285427502,2.914520572,2.316125368,0.005865001,1.573013191,3.742939085,0.009782139,1452.703136,4915.701272,3429.951368,2602.621614,
2197,172,0.005935836,0.124579586,0.290885383,3.541762666,2.317349467,0.007037292,1.588357452,3.771169706,0.009166843,1505.180319,5041.90531,3495.11273,2596.046846,
2198,173,0.010259786,0.12139041,0.291297661,4.024914536,2.318837007,0.007896378,1.603258208,3.802411363,0.008590248,1557.519726,5171.502035,3585.446493,2586.627457,
2199,174,0.002639282,0.132424974,0.291245161,2.332522028,2.320527471,0.004518374,1.614612623,3.832221424,0.008049922,1589.469867,5297.575908,3651.488844,2574.178436,
2200,175,0.001586334,0.12944111,0.309729993,2.983288245,2.321507131,0.005706065,1.634617423,3.860285504,0.007543582,1651.088632,5434.587568,3690.417492,2558.650254,
2201,176,0.001737316,0.137164765,0.317501179,3.516059832,2.322760112,0.006640227,1.650990992,3.902352354,0.00706909,1709.891973,5577.825799,3732.88913,2539.740876,
2202,177,0.005317162,0.130022628,0.324116932,4.103101639,2.324236857,0.007651104,1.672912738,3.948563203,0.006624445,1776.472817,5727.474973,3837.943702,2517.187397,
2203,178,0.010109622,0.144358702,0.327296187,4.963800502,2.32596016,0.009139265,1.687603497,3.997710443,0.006207767,1839.953119,5880.296447,3856.624323,2490.715021,
2204,179,0.004194374,0.141808714,0.336259501,4.213145898,2.328044956,0.007659292,1.713463402,4.046754607,0.005817299,1902.787839,6036.086384,3959.01749,2460.102702,
2205,180,0.009853861,0.144841851,0.344407885,5.237646546,2.329814477,0.009401636,1.735758973,4.100532223,0.00545139,1979.757848,6200.602052,4006.693915,2425.118449,
2206,181,0.009049621,0.150039987,0.356207697,4.800139472,2.332014289,0.008507584,1.759335136,4.158089462,0.005108498,2047.231329,6367.214177,4049.895167,2385.43972,
2207,182,0.007331655,0.14782081,0.348862419,4.350266571,2.334030347,0.007612957,1.785917201,4.222238374,0.004787173,2120.127544,6541.090202,4221.572246,2340.827028,
2208,183,0.00517606,0.158190344,0.360082463,4.463791998,2.335857459,0.007713058,1.809168654,4.276697244,0.00448606,2196.781142,6716.461551,4250.049145,2290.959964,
2209,184,0.004191474,0.159639305,0.378335166,5.436185699,2.337732252,0.009274743,1.83973042,4.337457808,0.004203887,2292.573293,6902.599689,4288.039479,2235.625248,
2210,185,0.006956132,0.162570438,0.387054894,6.683145387,2.34001545,0.011258281,1.869798268,4.409966557,0.003939463,2393.272692,7097.697563,4355.858484,2174.399006,
2211,186,0.012705984,0.173040348,0.404504943,8.071307154,2.342822371,0.013424908,1.900623636,4.485663437,0.00369167,2499.243536,7299.009515,4326.616053,2106.856041,
2212,187,0.002976536,0.170779718,0.418033414,8.11622022,2.34621232,0.013329112,1.938360474,4.571542994,0.003459464,2604.625855,7507.759583,4451.166693,2032.60222,
2213,188,0.013221588,0.178325033,0.43103651,9.218398441,2.349621132,0.014946993,1.972170731,4.663800324,0.003241864,2718.441748,7725.110186,4444.370491,1951.197106,
2214,189,0.001376681,0.184123345,0.436418683,9.737481919,2.35349286,0.015587865,2.010321953,4.761646653,0.003037951,2836.059483,7949.666775,4583.45565,1862.194895,
2215,190,0.0035251,0.188216385,0.449549079,10.0642978,2.357582602,0.015905702,2.051132377,4.858558727,0.002846864,2959.318373,8179.691426,4636.597903,1765.130804,
2216,191,0.013219324,0.194917572,0.465235544,11.40597332,2.361809607,0.017789914,2.093061389,4.960908922,0.002667796,3098.040817,8419.847454,4621.456137,1659.573334,
2217,192,0.004464805,0.19498922,0.474567906,13.07432073,2.366600116,0.02011331,2.138173587,5.070473365,0.002499992,3248.824181,8669.904594,4775.591649,1544.98331,
2218,193,0.008082762,0.208094824,0.483417757,14.80604931,2.372091331,0.02244966,2.180889784,5.181691598,0.002342742,3401.377471,8925.605235,4794.632986,1420.77276,
2219,194,0.00295327,0.212980417,0.511011091,17.63956915,2.378309871,0.026305338,2.231950774,5.294081255,0.002195384,3581.43486,9192.186984,4794.592483,1286.405361,
2220,195,0.011387007,0.218062099,0.532021711,18.6190069,2.38571849,0.027345051,2.284218164,5.4227693,0.002057294,3751.174223,9467.552759,4763.735888,1141.209064,
2221,196,0.006338758,0.223683561,0.532676687,22.45615498,2.393538473,0.032314304,2.337785718,5.561502779,0.00192789,3955.049868,9758.708204,4936.69359,984.4863788,
2222,197,0.01135652,0.239600548,0.557441914,25.12437911,2.402970058,0.035456467,2.39302011,5.693341555,0.001806626,4156.349394,10051.32132,4825.733526,815.4243797,
2223,198,0.008254534,0.247460369,0.566884858,29.72574445,2.413522298,0.040979498,2.458109747,5.838092478,0.001692989,4397.153497,10361.21733,4920.662948,633.3702098,
2224,199,0.004646851,0.2443752,0.587391181,33.39651202,2.42600711,0.045044575,2.526042931,5.982716209,0.0015865,4641.2111,10676.12387,5013.71278,437.345412,
2225,200,-0.003261547,6.35E-07,1.25E-18,35.07016548,2.440033645,0.046436566,2.587888611,6.136123679,0.001486709,4864.699677,10996.15129,10974.85142,226.5071257,
